,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264
134,,0,0,0,,,0,,,,45,0,,,3627,54,0,0,0,,,8604,0,1,19,0,0,,0,0,,0,0,,2,,,1,0,27,0,176,0,5272,0,,0,0,1,387,,,,0,0,0,0,,,1,0,,,2,28,0,32,0,,0,0,0,0,0,0,0,0,,,,,0,48,11986,,,,0,0,,0,1540,0,,,11,,,,,0,,0,0,0,0,,0,,,12,1,0,0,0,0,9,,0,83,0,175,,,,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,0,0,2,0,0,0,,,0,0,,0,,0,,0,0,,0,0,0,,,0,92,,3,0,0,0,,,,,43,0,0,,,,0,0,0,0,33,,2,0,,0,,0,78,0,,,,0,,,0,0,,0,0,0,,,0,0,,,0,0,,13,,100,32,,0,,0,,0,168,425,,,0,0,150396,0,0,,0,0,,0,0,0,,,0,16,0,242,57657,0,0,,0,4262,,,,,0,0,0
135,,2,1,2,,,1,,,,16,478,,,604,208,282,0,0,,,1,0,12839,869,0,0,,0,0,,1,0,,29,,,167,0,0,0,0,0,782,0,,1,0,26,24,,,,3,0,1,1,,,0,6,,,31,364,0,1485,0,,0,6,6,0,0,0,1234,1,,,,,0,1238,333,,,,0,0,,238,5416,0,,,57,,,,,0,,0,0,0,0,,0,,,96,101,10,0,5,1,2323,,459,444,0,4,,,,2,,10689,0,,,0,236,0,0,5,0,0,2,,2435,108,,1,0,0,0,0,0,19,,,0,0,,17,,230,,13,2,,1,0,1,,,1,1938,,3,0,0,1,,,,,5160,0,4,,,,0,0,0,1,1,,451,34,,0,,169,52633,0,,,,0,,,0,0,,0,1,0,,,0,1,,,48,0,,98,,182,621,,3,,0,,0,1692,319,,,108,0,1,0,0,,0,0,,0,119,99,,,0,22678,1,6888,2810,0,437,,18,1,,,,,0,0,0
136,,0,0,735,,,0,,,,75,124,,,9677,233,0,0,493,,,347,0,15,305,6,0,,0,4,,0,0,,1546,,,80,0,0,0,0,0,9485,0,,0,4,34,340,,,,119,0,120,1,,,9,8,,,350,47,0,1388,0,,16,50,13037,0,0,0,1,21,,,,,0,91,4691,,,,148,0,,0,9175,92,,,229,,,,,3,,309,0,0,0,,1,,,67,3,216,352,46,14700,15,,728,804,0,5,,,,19704,,30,0,,,1607,0,0,4,0,0,85,2588,,4,5,,2,0,0,3,1,0,10,,,11,0,,120,,0,,0,0,,165,0,5,,,0,389,,6,0,0,0,,,,,242,182,113,,,,58,0,0,7,151,,45,8,,972,,20,192,0,,,,1,,,0,0,,0,10863,96,,,189,1,,,3,0,,118,,4,332,,443,,0,,0,2837,700,,,0,0,0,0,0,,0,0,,7,492,0,,,0,277,5584,1849,13109,0,0,,740,0,,,,,116,0,0
137,,0,0,0,,,0,,,,0,0,,,13,0,0,0,0,,,0,0,0,1,0,0,,0,0,,0,310,,0,,,0,0,0,0,0,0,11,0,,0,0,3,10,,,,0,0,0,0,,,0,0,,,0,0,0,5,0,,0,0,0,0,0,0,0,0,,,,,0,0,5,,,,0,0,,0,0,7,,,0,,,,,0,,0,0,0,0,,0,,,0,0,18,0,0,0,4,,0,3,0,0,,,,0,,0,0,,,0,0,0,0,0,0,0,0,,0,0,,0,0,3,0,0,0,0,,,0,0,,0,,0,,0,0,,0,750,13,,,0,13,,0,0,0,0,,,,,0,0,18,,,,0,0,0,0,0,,0,0,,0,,0,0,0,,,,0,,,0,0,,0,0,0,,,0,0,,,0,0,,51988,,0,0,,0,,0,,28,16,8,,,0,18,0,0,0,,0,0,,0,0,0,,,10,0,0,80,9,0,0,,0,0,,,,,0,6,6
138,,0,0,0,,,0,,,,1,2,,,1397,158,0,1,1,,,0,0,1,380,0,43,,0,1,,0,1,,36,,,6,122,0,0,0,617,1032,28,,0,3,13,1,,,,1,0,2,0,,,0,2,,,5,13,13725,96,0,,1,3,23,0,0,0,1,0,,,,,0,121,345,,,,3,304,,0,1079,9868,,,12,,,,,0,,12228,269,0,0,,0,,,34,4,88,0,0,0,39,,2,788,0,4,,,,0,,33,0,,,10,0,0,0,102,0,0,0,,0,6,,0,0,0,0,0,642,2,,,2,0,,32,,0,,0,0,,2,0,3,,,0,585,,9,0,27,5400,,,,,381,1,0,,,,1,0,0,0,0,,6,180,,5,,5,23,0,,,,0,,,0,0,,0,3,66,,,2378,1,,,0,0,,290,,3,177,,0,,0,,29,425,266,,,0,0,1,0,120,,0,0,,1,36,0,,,0,2,18,1771,28590,0,1,,0,0,,,,,0,0,0
139,,382,95,5556,,,22,,,,73,213,,,8044,1985,4,33,354,,,174,7,805,2025,18,53,,0,16,,41,55,,828,,,505,50,0,17,10,27,13645,13,,272,2464,539,648,,,,37,549,188,150,,,11,264,,,570,602,2722,1257,289,,36,188,17927,94,13,390,49,5769,,,,,1,1901,7956,,,,18,25,,1,14934,134,,,1217,,,,,35,,91,48,6,15,,10,,,783,36,832,3657,433,16570,565,,17605,40366,7,1051,,,,146493,,3136,5664,,,6593,2,1,10,16684,4,19,0,,1,313,,39,398,6,2713,1,48,1132,,,111,7,,2064,,4,,1,10,,2075,6,86,,,0,3612,,510,1,172,446,,,,,3034,4842,440,,,,120,5,0,8,743,,626,316,,2436,,449,4696,2,,,,3,,,1,0,,0,11226,170,,,36,3234,,,60,0,,5644,,775,1492,,91,,7,,15,8494,4360,,,113,68,405,0,41,,0,17,,10593,15008,47,,,1221,3357,3599,26205,32699,7,95,,187,55,,,,,7690,30,3
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,2,0,0,,,0,,,,50,378,,,806,388,133,1,0,,,1,0,16774,1450,0,0,,0,2,,0,2,,221,,,137,0,0,0,0,0,1490,0,,1,0,30,8,,,,9,0,0,0,,,1,10,,,39,468,0,4780,0,,0,7,8,0,0,0,890,0,,,,,0,1035,535,,,,0,0,,326,16287,0,,,99,,,,,0,,0,0,0,0,,0,,,103,338,0,0,10,0,5687,,640,1275,0,10,,,,0,,10255,0,,,1,663,0,3877,5,0,0,1,,0,233,,0,0,0,0,0,0,21,,,0,0,,56,,89,,8,1,,1,0,2,,,0,3176,,13,0,0,3,,,,,27820,2,7,,,,14,0,0,0,0,,14416,98,,0,,142,51163,0,,,,0,,,0,0,,0,0,0,,,0,0,,,40,0,,218,,149,1943,,0,,0,,0,5137,497,,,63,0,0,0,0,,0,0,,1,220,46,,,0,23693,3,27004,6770,3,229,,21,5,,,,,0,0,0
142,,0,19,8,,,14,,,,32,0,,,172,498,0,0,0,,,2,0,5,3462,0,0,,0,3,,166,1,,175,,,120,0,0,0,0,5,385,109,,1,0,17,87,,,,10,0,2,8,,,5,74,,,13,96,0,453,0,,3,1,3,0,0,0,52,0,,,,,0,194,7803,,,,1,0,,0,11228,0,,,197,,,,,0,,1,1,0,0,,0,,,195,104,15,0,19,0,167,,10,3580,0,28,,,,0,,6,0,,,0,0,0,42,3,0,0,1,,43,0,,40,1,0,2,0,1,19,,,0,4,,5,,0,,0,673,,21,5,20,,,2,868,,6,0,0,0,,,,,79,0,0,,,,0,0,0,13,16,,377,8151,,0,,126,68,2,,,,0,,,0,0,,0,0,3,,,0,0,,,67,0,,61,,4,840,,0,,0,,0,347,1357,,,0,0,13,0,0,,0,0,,12,60,0,,,0,18,2,1443,1025,1,0,,44,6,,,,,0,0,0
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,0,5666,0,,,0,,,,134,0,,,5078,3279,0,0,0,,,0,0,0,2659,0,0,,0,1,,988,0,,5,,,478,0,0,0,0,0,1057,0,,0,0,119,0,,,,0,0,0,0,,,2,1316,,,4,247,0,393,0,,3,0,203,0,0,0,1,0,,,,,0,5332,465,,,,0,0,,0,176,0,,,1155,,,,,0,,0,0,0,0,,0,,,18,8,0,0,0,1,63,,1,8129,0,0,,,,9,,9,0,,,1,0,0,0,0,0,0,1,,0,75,,0,0,0,0,0,0,6,,,0,0,,0,,0,,0,1362,,0,0,0,,,0,65,,0,0,0,0,,,,,296,0,0,,,,0,0,0,0,0,,40,26,,1,,5,76,0,,,,0,,,0,0,,0,2,0,,,0,0,,,2822,0,,20,,0,66,,0,,0,,0,1044,8025,,,0,0,0,0,0,,0,0,,0,25825,0,,,0,8,3,339,2621,0,0,,1,0,,,,,0,0,0
145,,0,0,0,,,0,,,,1,0,,,93,22,0,0,0,,,0,0,0,159,0,0,,0,1,,0,190,,11,,,1,0,0,0,0,0,878,0,,0,0,3,212,,,,0,2150,0,0,,,0,0,,,2,8,0,16,0,,0,0,12,0,0,0,0,0,,,,,0,7,23070,,,,0,0,,0,456,0,,,21,,,,,0,,0,0,0,0,,0,,,7,0,160,0,0,0,2,,1,498,0,0,,,,0,,0,0,,,0,0,0,0,0,0,0,5,,0,1,,0,0,0,0,0,0,0,,,0,611,,0,,0,,0,0,,1,0,0,,,0,37,,0,0,0,0,,,,,103,0,0,,,,0,0,0,0,0,,1,8,,0,,0,30,0,,,,0,,,0,0,,0,0,0,,,0,0,,,0,0,,148,,0,111,,0,,0,,0,35,502,,,0,1,0,0,0,,0,0,,0,0,0,,,0,0,1,248,4,0,0,,0,0,,,,,0,0,0
146,,0,0,0,,,1,,,,0,0,,,378,11,0,0,0,,,0,0,0,14,0,0,,0,1,,0,1440,,3,,,0,0,0,565,0,0,178,0,,0,0,2,0,,,,0,0,156,269,,,0,0,,,3,2,0,24,0,,0,0,7,0,0,182,0,0,,,,,0,21,23,,,,0,0,,0,2,0,,,1,,,,,0,,0,0,0,0,,0,,,0,1,262,0,0,0,12,,0,34,0,0,,,,0,,0,2,,,0,0,0,0,0,19,0,0,,0,0,,0,0,0,0,0,1,0,,,0,0,,0,,0,,0,0,,0,23660,113,,,0,54,,5,0,0,0,,,,,34,0,0,,,,0,0,0,0,0,,0,120,,0,,0,12,470,,,,0,,,0,0,,0,0,0,,,0,0,,,0,0,,33218,,0,25,,0,,0,,4,10,33,,,0,1712,0,0,0,,0,0,,0,0,0,,,8,0,1,3945,32,0,0,,0,0,,,,,0,6696,21443
147,,56,0,211,,,0,,,,0,0,,,35388,137,0,0,41,,,58182,0,0,128,0,0,,1,1,,0,0,,118,,,3,0,25936,0,1573,0,5257,0,,0,0,17,2244,,,,0,0,0,0,,,1,0,,,14,167,0,245,1,,3,12,603,0,0,0,1,4,,,,,1,195,460,,,,0,0,,0,1689,0,,,15,,,,,0,,0,0,0,0,,0,,,17,10,17312,115221,5,58,593,,1,161,0,4455,,,,48,,0,5,,,173,0,2,0,3,0,0,675,,0,8,,0,0,0,0,22,0,13,,,0,17,,21,,0,,0,0,,0,0,0,,,21212,719,,3338,0,0,0,,,,,258,150,2982,,,,7,14,0,6,2577,,12,12,,214,,0,498,0,,,,0,,,0,0,,0,1355,0,,,0,212968,,,0,6,,260,,1089,133,,740,,0,,0,346,623,,,0,0,2097,14,0,,0,0,,0,81,0,,,0,12,469,15780,12491,0,0,,5,10797,,,,,2,0,0
148,,6,0,0,,,0,,,,0,0,,,699,38,0,1,47,,,5226,0,0,14,0,0,,0,0,,0,6,,17,,,4,0,0,0,0,0,334,0,,0,0,8,7,,,,0,0,0,0,,,1,2,,,7,7,0,19,0,,0,2,30,0,0,0,0,0,,,,,0,14,57,,,,0,0,,0,153,0,,,6,,,,,0,,0,0,0,0,,0,,,2,0,3193,1,0,0,8,,6,172,0,69,,,,1,,24,0,,,338,0,0,0,3,0,0,0,,0,5,,0,1,1,67,0,0,1,,,0,5,,7,,0,,0,0,,0,1,1,,,1,20,,44,0,0,0,,,,,17,552,211,,,,2,0,0,0,163,,4,6,,222,,7,63,0,,,,0,,,0,0,,0,376,0,,,0,91,,,0,0,,79,,25,9,,1619,,0,,0,41,146,,,0,0,16,0,0,,0,0,,1,24,0,,,0,2,592,691,913,0,0,,0,2,,,,,0,3,0
149,,0,0,564,,,198,,,,6,4,,,231,111,0,2,3,,,0,0,29,946,1,1160,,0,2,,0,1,,32,,,11,13983,0,0,0,2988,1382,5,,680,76,91,78,,,,3,0,23511,1598,,,0,3,,,3,37,98936,82,0,,4,11,139,0,16,1,2,0,,,,,0,44,41855,,,,16997,3206,,0,1558,4814,,,38,,,,,2,,26152,8,0,2,,0,,,28,2,0,0,0,0,52,,46,2636,0,29,,,,0,,102,0,,,11,0,0,0,0,1,1000,35,,0,90,,0,11,19,0,0,0,2,,,46400,3,,160,,0,,0,1,,88,0,40,,,0,215,,10,0,52407,61705,,,,,128,0,0,,,,4,0,0,2,6,,68,228,,0,,149,190,0,,,,0,,,0,0,,1,0,9756,,,1817,5,,,1,0,,793,,27,3555,,0,,0,,3,156,665,,,0,24,1,0,4062,,0,1,,682,42,0,,,0,136,38,1014,1230,0,1,,2,1,,,,,0,364,0
150,,0,6,6,,,0,,,,2,3,,,5414,46,0,0,0,,,2,0,4,180,0,0,,0,1,,14,0,,19,,,121,0,0,0,0,0,1775,0,,0,0,8,39,,,,0,0,0,0,,,0,9,,,15,19,0,34,1,,4,0,50,0,0,59,0,37,,,,,0,29,125,,,,0,0,,4,330,7,,,22,,,,,0,,0,0,0,0,,0,,,48,0,27,3,3,8,69,,4,496,0,7,,,,7,,3,8,,,4,0,0,9,9,0,0,59,,4,88,,3,0,0,5,0,0,0,,,0,0,,1,,4,,0,0,,22,0,0,,,0,130,,12,0,4,31,,,,,48,0,19,,,,0,0,0,5,51,,29,15,,0,,64,139,0,,,,0,,,0,0,,0,5,0,,,0,4,,,3,0,,128,,0,89,,2,,0,,0,104,95,,,0,0,10,0,0,,0,1,,35,52,0,,,0,36,4,6942,1002,0,3,,0,0,,,,,2,0,4
151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,0,0,264,,,10,,,,13,1,,,92,48,0,0,1,,,0,0,4,1905,0,102,,0,3,,0,0,,50,,,5,68,0,5,0,86,711,70,,11,29,12,31,,,,1,0,2718,22,,,0,0,,,2,13,3757,30,0,,1,3,180,0,1,0,2,0,,,,,0,41,15190,,,,257,2205,,0,286,80,,,92,,,,,0,,1691,633,0,0,,0,,,5,1,0,0,1,112,7,,24,2550,0,12,,,,96,,17,1,,,39,0,0,0,42,0,80,56,,0,4,,0,0,0,0,0,9083,1,,,0,0,,26,,0,,0,0,,1339,0,2,,,0,269,,2,2,31,152,,,,,82,12,0,,,,1,0,1,0,0,,5,314,,7,,11,21,0,,,,0,,,0,0,,0,46,28703,,,194,4,,,0,0,,124,,24,4045,,0,,1,,0,106,226,,,0,0,1,0,168,,0,0,,496,32,0,,,27,21,24,316,1503,0,0,,2,0,,,,,0,4,0
154,,0,0,0,,,0,,,,0,0,,,3797,30,0,0,1,,,679,0,0,221,0,0,,0,0,,0,522,,0,,,0,0,0,0,0,0,2721,0,,0,0,3,296,,,,0,0,0,0,,,0,0,,,3,8,0,23,0,,0,0,0,0,0,0,1,0,,,,,0,22,6091,,,,0,0,,0,16,0,,,4,,,,,0,,0,0,0,0,,0,,,23,1,864,0,0,0,364,,0,1544,0,1,,,,0,,1,0,,,3,0,0,0,0,0,0,0,,0,17,,0,237,0,8,0,0,0,,,0,0,,0,,0,,0,0,,0,0,27,,,0,52,,0,0,0,0,,,,,34,3,19,,,,0,0,0,0,0,,0,0,,2,,0,27,0,,,,0,,,0,0,,0,8,0,,,0,1,,,0,0,,2895,,0,30,,94,,0,,0,34,757,,,0,18,0,0,0,,0,0,,0,0,0,,,0,1,8,8063,11,0,0,,0,0,,,,,0,0,0
155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,0,2,13,,,6,,,,1816,15,,,1954,544,1,43,1,,,19,0,29,527,1286,0,,0,1752,,0,1,,1415,,,58,0,0,0,0,5,21579,1,,1,0,1619,870,,,,2080,0,1,9,,,676,17,,,22,289,3,447,0,,459,1032,42,1119,0,0,11,0,,,,,0,522,3083,,,,0,0,,0,6420,0,,,92,,,,,8642,,1,0,1,248,,1380,,,162,33,97,21,32,6,79,,526,2354,14,1004,,,,9,,108,7,,,5,0,0,10,109,0,0,3,,6,14,,0,0,0,7,0,1,1,,,0,0,,0,,0,,0,1,,27,0,1,,,0,1461,,22,461,0,14,,,,,540,0,16,,,,1474,0,238,855,87,,167,110,,3,,162,298,0,,,,2,,,0,0,,0,16,4,,,0,12,,,49,0,,134,,517,8160,,0,,0,,0,813,2181,,,1,0,14,0,0,,0,5,,1,161,0,,,0,179,12,2695,2160168,314,2,,1808,12,,,,,0,1,0
157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,0,0,0,,,0,,,,41,25,,,118,176,149,0,0,,,0,0,1542,215,0,0,,0,1,,0,0,,1,,,238,0,0,0,0,0,1315,0,,0,0,1,0,,,,0,0,0,0,,,0,11,,,105,698,0,48,0,,1,0,7,0,0,0,105,0,,,,,0,28,606,,,,0,0,,301,2571,0,,,957,,,,,0,,0,0,0,0,,0,,,60,2,0,0,0,0,350,,1050,16024,0,0,,,,4,,2576,0,,,0,285,0,189,0,0,0,0,,63,0,,0,0,0,0,0,0,4,,,0,0,,0,,0,,10,0,,0,0,0,,,0,49,,1,0,0,0,,,,,116,0,0,,,,0,0,0,0,0,,125,1806,,0,,9990,42877,0,,,,0,,,0,0,,0,0,0,,,0,0,,,39,0,,3,,8,1502,,0,,0,,0,97,117,,,95,0,0,0,0,,0,0,,0,273,6,,,0,25151,0,323,3587,0,208,,0,0,,,,,0,0,0
159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,0,0,0,,,0,,,,0,8,,,376,760,0,0,0,,,0,0,143,714,0,0,,0,0,,0,0,,2,,,39,0,0,0,0,0,428,0,,0,0,2,1070,,,,0,0,0,0,,,3,0,,,0,1421,0,16,0,,0,0,6,0,0,0,25,0,,,,,0,34,397,,,,0,0,,0,31,0,,,2,,,,,0,,0,0,0,0,,0,,,150,4,11,0,0,0,77,,0,87,0,66,,,,0,,237,0,,,0,0,0,31,0,0,0,0,,10,0,,0,0,0,0,0,0,0,,,0,0,,1,,40,,0,0,,0,0,0,,,0,159,,0,0,0,0,,,,,74,0,2,,,,0,0,0,0,17,,124,0,,0,,0,11066,0,,,,0,,,0,0,,0,0,0,,,0,0,,,1,0,,1,,3275,126,,0,,0,,0,1852,286,,,1,0,0,0,0,,0,0,,0,145,0,,,0,236,0,592,98,0,2,,0,30,,,,,0,0,0
161,,0,164,0,,,0,,,,1,0,,,288,4837,0,0,0,,,0,0,1,353,0,0,,0,0,,3437,0,,4,,,15,0,0,0,0,0,273,0,,0,0,0,0,,,,0,0,0,0,,,0,2738,,,1,73,0,105,0,,0,0,0,0,0,0,0,0,,,,,0,5,215,,,,0,0,,0,503,0,,,35,,,,,0,,0,0,0,0,,0,,,27,0,0,0,0,0,1,,0,324,0,0,,,,0,,3,0,,,0,0,0,0,0,0,0,0,,0,2233,,2543,0,0,0,0,0,0,,,0,0,,0,,0,,0,0,,0,0,0,,,0,23,,1,0,0,0,,,,,121,0,0,,,,0,0,0,0,0,,25,10,,0,,10,181,0,,,,0,,,0,0,,0,0,0,,,0,0,,,870,0,,2,,0,28,,0,,0,,0,476,682,,,0,0,0,0,0,,0,0,,0,38,0,,,0,18,0,152,168,0,1,,26,0,,,,,0,0,0
162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,0,0,1267,,,0,,,,27,0,,,696,718,0,0,73,,,0,0,0,27449,0,0,,0,6,,0,0,,197,,,36,0,0,0,0,0,18349,0,,1,0,50,0,,,,19,0,168,0,,,1,10,,,24,153,1,1643,0,,9,19,504,0,0,0,6,0,,,,,0,1273,222410,,,,55,2,,0,41669,0,,,443,,,,,0,,84,0,0,0,,0,,,72,53,0,0,0,202,58,,35380,114039,0,1,,,,87,,1,0,,,375,0,0,2,148,0,0,496,,0,102,,0,1,0,0,0,3,100,,,144,0,,137,,0,,0,0,,0,0,0,,,0,41559,,1,0,0,0,,,,,1776,0,0,,,,26,0,0,7,0,,109,571,,171,,93,499,0,,,,0,,,0,0,,0,10,593,,,1,0,,,11,0,,478,,0,84633,,0,,0,,0,3402,6303,,,0,1,0,0,0,,0,0,,2504,219,0,,,0,802,845,6709,17690,0,0,,169,0,,,,,0,1,0
164,,0,0,0,,,96,,,,2,0,,,185,15,0,0,0,,,0,0,0,16,0,0,,0,1,,0,273,,327,,,10,0,0,1,0,0,224,591,,0,0,16,0,,,,0,0,1,256,,,0,0,,,3,4,0,41,0,,0,0,3,0,0,199,1,0,,,,,0,23,235,,,,0,0,,0,5,0,,,8,,,,,0,,0,1,0,0,,0,,,4,9,249,0,0,0,6,,0,141,0,0,,,,0,,0,66,,,0,0,0,0,0,1008,0,0,,0,6,,0,0,16015,0,0,0,0,,,0,0,,0,,0,,0,0,,0,0,32,,,0,110,,3,0,0,0,,,,,48,0,131,,,,0,0,0,0,0,,5,12148,,0,,0,29,2,,,,0,,,0,0,,16,1,0,,,0,0,,,0,0,,89514,,0,154,,0,,0,,2602,44,277,,,0,2254,0,0,0,,0,0,,0,0,0,,,5,0,1,1084,78,0,0,,9,0,,,,,0,1296,14564
165,,4,0,49,,,4163,,,,6,6,,,220,85,0,5,4,,,10,0,1,28,0,14,,0,0,,0,269,,65,,,5,6,0,37,0,12,160,0,,0,0,6,311,,,,0,0,115,359,,,0,1,,,1,15,3,20,0,,0,0,49,0,0,0,0,18,,,,,0,39,90,,,,1,7,,0,986,14,,,3,,,,,0,,5,0,0,0,,0,,,2,4,64,9,3,0,11,,12,103,0,13,,,,0,,6,105,,,0,0,0,0,4,16,0,3,,0,4,,0,0,44,0,0,1,0,,,0,10,,1,,0,,0,0,,0,18,0,,,0,85,,8,0,0,84,,,,,16,0,16,,,,0,0,0,0,24,,19,68,,0,,3,81,33,,,,0,,,0,0,,0,1,3,,,15,0,,,0,0,,33629,,4,55,,0,,0,,23,34,88,,,0,156,7,0,0,,0,0,,0,9,0,,,43,30,1,482,160,0,1,,1,0,,,,,0,1084,1456
166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
